Entity,Code,Year,Population density
Austria,AUT,1956,84.249466
Austria,AUT,1957,84.413925
Austria,AUT,1958,84.67455
Austria,AUT,1959,85.00084
Austria,AUT,1960,85.4008
Austria,AUT,1961,85.870834
Austria,AUT,1962,86.39821
Austria,AUT,1963,86.954704
Austria,AUT,1964,87.53506
Austria,AUT,1965,88.10486
Austria,AUT,1966,88.72423
Austria,AUT,1967,89.38794
Austria,AUT,1968,89.85249
Austria,AUT,1969,90.1637
Austria,AUT,1970,90.47893
Austria,AUT,1971,90.882645
Austria,AUT,1972,91.41135
Austria,AUT,1973,91.91841
Austria,AUT,1974,92.0742
Austria,AUT,1975,91.830246
Austria,AUT,1976,91.66817
Austria,AUT,1977,91.703
Austria,AUT,1978,91.628746
Austria,AUT,1979,91.472916
Austria,AUT,1980,91.47364
Austria,AUT,1981,91.70565
Austria,AUT,1982,91.77262
Austria,AUT,1983,91.62828
Austria,AUT,1984,91.62283
Austria,AUT,1985,91.6664
Austria,AUT,1986,91.72803
Austria,AUT,1987,91.78761
Austria,AUT,1988,91.92132
Austria,AUT,1989,92.34617
Austria,AUT,1990,93.06381
Austria,AUT,1991,94.00315
Austria,AUT,1992,95.040184
Austria,AUT,1993,95.82516
Austria,AUT,1994,96.196754
Austria,AUT,1995,96.344185
Austria,AUT,1996,96.47259
Austria,AUT,1997,96.580246
Austria,AUT,1998,96.68523
Austria,AUT,1999,96.872215
Austria,AUT,2000,97.102875
Austria,AUT,2001,97.45798
Austria,AUT,2002,97.93551
Austria,AUT,2003,98.43195
Austria,AUT,2004,99.048645
Austria,AUT,2005,99.723755
Austria,AUT,2006,100.21694
Austria,AUT,2007,100.5447
Austria,AUT,2008,100.86343
Austria,AUT,2009,101.12787
Austria,AUT,2010,101.37042
Austria,AUT,2011,101.711975
Austria,AUT,2012,102.176414
Austria,AUT,2013,102.78007
Austria,AUT,2014,103.58473
Austria,AUT,2015,104.75081
Austria,AUT,2016,105.88851
Austria,AUT,2017,106.62603
Austria,AUT,2018,107.14556
Austria,AUT,2019,107.62088
Austria,AUT,2020,108.112
Austria,AUT,2021,108.66521
Austria,AUT,2022,109.84827
Austria,AUT,2023,110.6451
Austria,AUT,2024,110.52855
Austria,AUT,2025,110.44083
Austria,AUT,2026,110.36435
Austria,AUT,2027,110.29439
Austria,AUT,2028,110.23113
Austria,AUT,2029,110.152275
Austria,AUT,2030,110.0381
Austria,AUT,2031,109.90166
Austria,AUT,2032,109.74919
Austria,AUT,2033,109.59139
Austria,AUT,2034,109.42087
Austria,AUT,2035,109.23662
Austria,AUT,2036,109.055275
Austria,AUT,2037,108.85476
Austria,AUT,2038,108.65738
Austria,AUT,2039,108.46807
Austria,AUT,2040,108.26544
Austria,AUT,2041,108.06537
Austria,AUT,2042,107.86076
Austria,AUT,2043,107.6488
Austria,AUT,2044,107.42243
Austria,AUT,2045,107.18289
Austria,AUT,2046,106.93415
Austria,AUT,2047,106.6639
Austria,AUT,2048,106.37231
Austria,AUT,2049,106.05617
Austria,AUT,2050,105.723885
Austria,AUT,2051,105.388855
Austria,AUT,2052,105.0402
Austria,AUT,2053,104.66195
Austria,AUT,2054,104.264275
Austria,AUT,2055,103.86127
Austria,AUT,2056,103.45382
Austria,AUT,2057,103.02832
Austria,AUT,2058,102.59114
Austria,AUT,2059,102.15785
Austria,AUT,2060,101.72924
Austria,AUT,2061,101.310074
Austria,AUT,2062,100.892075
Austria,AUT,2063,100.47471
Austria,AUT,2064,100.07532
Austria,AUT,2065,99.68216
Austria,AUT,2066,99.28555
Austria,AUT,2067,98.903656
Austria,AUT,2068,98.53738
Austria,AUT,2069,98.17696
Austria,AUT,2070,97.82786
Austria,AUT,2071,97.49491
Austria,AUT,2072,97.1609
Austria,AUT,2073,96.83043
Austria,AUT,2074,96.505394
Austria,AUT,2075,96.18654
Austria,AUT,2076,95.87564
Austria,AUT,2077,95.549416
Austria,AUT,2078,95.215744
Austria,AUT,2079,94.89584
Austria,AUT,2080,94.59231
Austria,AUT,2081,94.293686
Austria,AUT,2082,93.98918
Austria,AUT,2083,93.68337
Austria,AUT,2084,93.37554
Austria,AUT,2085,93.07276
Austria,AUT,2086,92.787796
Austria,AUT,2087,92.519684
Austria,AUT,2088,92.2527
Austria,AUT,2089,91.98179
Austria,AUT,2090,91.72545
Austria,AUT,2091,91.486145
Austria,AUT,2092,91.261826
Austria,AUT,2093,91.049416
Austria,AUT,2094,90.84561
Austria,AUT,2095,90.64314
Austria,AUT,2096,90.43798
Austria,AUT,2097,90.23383
Austria,AUT,2098,90.0366
Austria,AUT,2099,89.85033
Austria,AUT,2100,89.6672
Belarus,BLR,-10000,0.10125154
Belarus,BLR,-9000,0.118127614
Belarus,BLR,-8000,0.13781719
Belarus,BLR,-7000,0.16078837
Belarus,BLR,-6000,0.18758315
Belarus,BLR,-5000,0.218847
Belarus,BLR,-4000,0.25532398
Belarus,BLR,-3000,0.29787633
Belarus,BLR,-2000,0.34752402
Belarus,BLR,-1000,0.40544468
Belarus,BLR,0,0.4730229
Belarus,BLR,100,0.5321508
Belarus,BLR,200,0.5912786
Belarus,BLR,300,0.6504065
Belarus,BLR,400,0.70953435
Belarus,BLR,500,0.70953435
Belarus,BLR,600,0.70953435
Belarus,BLR,700,0.7686622
Belarus,BLR,800,0.8277901
Belarus,BLR,900,0.88691795
Belarus,BLR,1000,0.9460458
Belarus,BLR,1100,1.4190687
Belarus,BLR,1200,2.1286032
Belarus,BLR,1300,2.1286032
Belarus,BLR,1400,2.1286032
Belarus,BLR,1500,2.8381374
Belarus,BLR,1600,3.5476718
Belarus,BLR,1700,4.730229
Belarus,BLR,1710,5.589101
Belarus,BLR,1720,6.054856
Belarus,BLR,1730,6.559428
Belarus,BLR,1740,7.1060457
Belarus,BLR,1750,7.6982164
Belarus,BLR,1760,8.339739
Belarus,BLR,1770,9.034713
Belarus,BLR,1780,9.787608
Belarus,BLR,1790,10.603242
Belarus,BLR,1800,11.604242
Belarus,BLR,1801,11.604242
Belarus,BLR,1802,11.604242
Belarus,BLR,1803,11.604242
Belarus,BLR,1804,11.604242
Belarus,BLR,1805,11.604242
Belarus,BLR,1806,11.604242
Belarus,BLR,1807,11.604242
Belarus,BLR,1808,11.604242
Belarus,BLR,1809,11.604242
Belarus,BLR,1810,11.604242
Belarus,BLR,1811,11.604242
Belarus,BLR,1812,11.604242
Belarus,BLR,1813,11.604242
Belarus,BLR,1814,11.604242
Belarus,BLR,1815,11.604242
Belarus,BLR,1816,11.604242
Belarus,BLR,1817,11.604242
Belarus,BLR,1818,11.604242
Belarus,BLR,1819,11.625538
Belarus,BLR,1820,11.668332
Belarus,BLR,1821,11.732811
Belarus,BLR,1822,11.819182
Belarus,BLR,1823,11.927642
Belarus,BLR,1824,12.037098
Belarus,BLR,1825,12.147553
Belarus,BLR,1826,12.259029
Belarus,BLR,1827,12.371525
Belarus,BLR,1828,12.485055
Belarus,BLR,1829,12.599626
Belarus,BLR,1830,12.715245
Belarus,BLR,1831,12.831929
Belarus,BLR,1832,12.949682
Belarus,BLR,1833,13.068515
Belarus,BLR,1834,13.18844
Belarus,BLR,1835,13.309465
Belarus,BLR,1836,13.431603
Belarus,BLR,1837,13.554861
Belarus,BLR,1838,13.679246
Belarus,BLR,1839,13.804774
Belarus,BLR,1840,13.931456
Belarus,BLR,1841,14.0593
Belarus,BLR,1842,14.188317
Belarus,BLR,1843,14.318517
Belarus,BLR,1844,14.449914
Belarus,BLR,1845,14.582513
Belarus,BLR,1846,14.71633
Belarus,BLR,1847,14.8513775
Belarus,BLR,1848,14.987662
Belarus,BLR,1849,15.125198
Belarus,BLR,1850,15.263996
Belarus,BLR,1851,15.410051
Belarus,BLR,1852,15.557502
Belarus,BLR,1853,15.706361
Belarus,BLR,1854,15.856645
Belarus,BLR,1855,16.008362
Belarus,BLR,1856,16.161528
Belarus,BLR,1857,16.316156
Belarus,BLR,1858,16.472263
Belarus,BLR,1859,16.629864
Belarus,BLR,1860,16.788963
Belarus,BLR,1861,16.949589
Belarus,BLR,1862,17.111742
Belarus,BLR,1863,17.275448
Belarus,BLR,1864,17.44072
Belarus,BLR,1865,17.607563
Belarus,BLR,1866,17.776005
Belarus,BLR,1867,17.946056
Belarus,BLR,1868,18.11773
Belarus,BLR,1869,18.291042
Belarus,BLR,1870,18.466011
Belarus,BLR,1871,18.64265
Belarus,BLR,1872,18.820976
Belarus,BLR,1873,19.001005
Belarus,BLR,1874,19.182755
Belarus,BLR,1875,19.366238
Belarus,BLR,1876,19.551472
Belarus,BLR,1877,19.738478
Belarus,BLR,1878,19.927267
Belarus,BLR,1879,20.11786
Belarus,BLR,1880,20.310274
Belarus,BLR,1881,20.504524
Belarus,BLR,1882,20.70063
Belarus,BLR,1883,20.898605
Belarus,BLR,1884,21.098473
Belarus,BLR,1885,21.300251
Belarus,BLR,1886,21.503952
Belarus,BLR,1887,21.709604
Belarus,BLR,1888,21.917212
Belarus,BLR,1889,22.126804
Belarus,BLR,1890,22.338398
Belarus,BLR,1891,22.552013
Belarus,BLR,1892,22.767668
Belarus,BLR,1893,22.98538
Belarus,BLR,1894,23.205173
Belarus,BLR,1895,23.427061
Belarus,BLR,1896,23.651072
Belarus,BLR,1897,23.877216
Belarus,BLR,1898,24.105518
Belarus,BLR,1899,24.336004
Belarus,BLR,1900,24.568691
Belarus,BLR,1901,24.803596
Belarus,BLR,1902,25.040745
Belarus,BLR,1903,25.280157
Belarus,BLR,1904,25.521852
Belarus,BLR,1905,25.765858
Belarus,BLR,1906,26.01219
Belarus,BLR,1907,26.260878
Belarus,BLR,1908,26.511934
Belarus,BLR,1909,26.76539
Belarus,BLR,1910,27.021261
Belarus,BLR,1911,27.279575
Belarus,BLR,1912,27.54036
Belarus,BLR,1913,27.80363
Belarus,BLR,1914,28.06941
Belarus,BLR,1915,28.337734
Belarus,BLR,1916,28.608612
Belarus,BLR,1917,28.88208
Belarus,BLR,1918,29.14712
Belarus,BLR,1919,29.414589
Belarus,BLR,1920,29.684519
Belarus,BLR,1921,29.95692
Belarus,BLR,1922,30.231821
Belarus,BLR,1923,30.509249
Belarus,BLR,1924,30.789219
Belarus,BLR,1925,31.071762
Belarus,BLR,1926,31.356892
Belarus,BLR,1927,31.644642
Belarus,BLR,1928,31.935034
Belarus,BLR,1929,32.228085
Belarus,BLR,1930,32.523834
Belarus,BLR,1931,32.822292
Belarus,BLR,1932,33.12349
Belarus,BLR,1933,33.42745
Belarus,BLR,1934,33.7342
Belarus,BLR,1935,34.043766
Belarus,BLR,1936,34.35617
Belarus,BLR,1937,34.671448
Belarus,BLR,1938,34.98961
Belarus,BLR,1939,35.310696
Belarus,BLR,1940,35.634727
Belarus,BLR,1941,35.961735
Belarus,BLR,1942,36.29174
Belarus,BLR,1943,36.624775
Belarus,BLR,1944,36.96087
Belarus,BLR,1945,37.300045
Belarus,BLR,1946,37.64233
Belarus,BLR,1947,37.98776
Belarus,BLR,1948,38.336357
Belarus,BLR,1949,38.66045
Belarus,BLR,1950,35.11996
Belarus,BLR,1951,35.42465
Belarus,BLR,1952,35.795074
Belarus,BLR,1953,36.218987
Belarus,BLR,1954,36.703056
Belarus,BLR,1955,37.25389
Belarus,BLR,1956,37.856003
Belarus,BLR,1957,38.48898
Belarus,BLR,1958,39.14311
Belarus,BLR,1959,39.819267
Belarus,BLR,1960,40.443478
Belarus,BLR,1961,40.997433
Belarus,BLR,1962,41.51012
Belarus,BLR,1963,41.96948
Belarus,BLR,1964,42.38897
Belarus,BLR,1965,42.76886
Belarus,BLR,1966,43.1287
Belarus,BLR,1967,43.475
Belarus,BLR,1968,43.810467
Belarus,BLR,1969,44.122208
Belarus,BLR,1970,44.41932
Belarus,BLR,1971,44.73883
Belarus,BLR,1972,45.058582
Belarus,BLR,1973,45.35949
Belarus,BLR,1974,45.65496
Belarus,BLR,1975,45.94378
Belarus,BLR,1976,46.21874
Belarus,BLR,1977,46.489014
Belarus,BLR,1978,46.73962
Belarus,BLR,1979,46.995304
Belarus,BLR,1980,47.317924
Belarus,BLR,1981,47.686855
Belarus,BLR,1982,48.03294
Belarus,BLR,1983,48.3644
Belarus,BLR,1984,48.690304
Belarus,BLR,1985,48.998203
Belarus,BLR,1986,49.29435
Belarus,BLR,1987,49.55707
Belarus,BLR,1988,49.803577
Belarus,BLR,1989,50.05558
Belarus,BLR,1990,50.190968
Belarus,BLR,1991,50.22857
Belarus,BLR,1992,50.345215
Belarus,BLR,1993,50.46228
Belarus,BLR,1994,50.40745
Belarus,BLR,1995,50.246197
Belarus,BLR,1996,50.081413
Belarus,BLR,1997,49.87615
Belarus,BLR,1998,49.670265
Belarus,BLR,1999,49.466484
Belarus,BLR,2000,49.230408
Belarus,BLR,2001,48.96806
Belarus,BLR,2002,48.649673
Belarus,BLR,2003,48.303394
Belarus,BLR,2004,47.967922
Belarus,BLR,2005,47.636517
Belarus,BLR,2006,47.34191
Belarus,BLR,2007,47.12065
Belarus,BLR,2008,46.954212
Belarus,BLR,2009,46.845695
Belarus,BLR,2010,46.763992
Belarus,BLR,2011,46.675224
Belarus,BLR,2012,46.627617
Belarus,BLR,2013,46.63441
Belarus,BLR,2014,46.675064
Belarus,BLR,2015,46.74692
Belarus,BLR,2016,46.804962
Belarus,BLR,2017,46.788826
Belarus,BLR,2018,46.711174
Belarus,BLR,2019,46.49132
Belarus,BLR,2020,46.075108
Belarus,BLR,2021,45.584465
Belarus,BLR,2022,45.199512
Belarus,BLR,2023,44.91589
Belarus,BLR,2024,44.625267
Belarus,BLR,2025,44.334084
Belarus,BLR,2026,44.035564
Belarus,BLR,2027,43.73308
Belarus,BLR,2028,43.428764
Belarus,BLR,2029,43.119274
Belarus,BLR,2030,42.806755
Belarus,BLR,2031,42.495502
Belarus,BLR,2032,42.184242
Belarus,BLR,2033,41.872025
Belarus,BLR,2034,41.56116
Belarus,BLR,2035,41.25287
Belarus,BLR,2036,40.947155
Belarus,BLR,2037,40.64387
Belarus,BLR,2038,40.34135
Belarus,BLR,2039,40.038277
Belarus,BLR,2040,39.73625
Belarus,BLR,2041,39.435555
Belarus,BLR,2042,39.137756
Belarus,BLR,2043,38.84316
Belarus,BLR,2044,38.54853
Belarus,BLR,2045,38.253105
Belarus,BLR,2046,37.956722
Belarus,BLR,2047,37.657547
Belarus,BLR,2048,37.352177
Belarus,BLR,2049,37.041054
Belarus,BLR,2050,36.726013
Belarus,BLR,2051,36.405872
Belarus,BLR,2052,36.078777
Belarus,BLR,2053,35.744194
Belarus,BLR,2054,35.403603
Belarus,BLR,2055,35.056816
Belarus,BLR,2056,34.70483
Belarus,BLR,2057,34.35002
Belarus,BLR,2058,33.99395
Belarus,BLR,2059,33.63658
Belarus,BLR,2060,33.27809
Belarus,BLR,2061,32.920395
Belarus,BLR,2062,32.56389
Belarus,BLR,2063,32.207718
Belarus,BLR,2064,31.852806
Belarus,BLR,2065,31.49964
Belarus,BLR,2066,31.148825
Belarus,BLR,2067,30.80111
Belarus,BLR,2068,30.457836
Belarus,BLR,2069,30.1187
Belarus,BLR,2070,29.783113
Belarus,BLR,2071,29.450846
Belarus,BLR,2072,29.122696
Belarus,BLR,2073,28.798832
Belarus,BLR,2074,28.478916
Belarus,BLR,2075,28.163473
Belarus,BLR,2076,27.852081
Belarus,BLR,2077,27.54407
Belarus,BLR,2078,27.240192
Belarus,BLR,2079,26.94096
Belarus,BLR,2080,26.645401
Belarus,BLR,2081,26.354393
Belarus,BLR,2082,26.068396
Belarus,BLR,2083,25.787224
Belarus,BLR,2084,25.510708
Belarus,BLR,2085,25.238438
Belarus,BLR,2086,24.97051
Belarus,BLR,2087,24.70673
Belarus,BLR,2088,24.446676
Belarus,BLR,2089,24.189678
Belarus,BLR,2090,23.934772
Belarus,BLR,2091,23.682203
Belarus,BLR,2092,23.43114
Belarus,BLR,2093,23.180532
Belarus,BLR,2094,22.930569
Belarus,BLR,2095,22.681488
Belarus,BLR,2096,22.433107
Belarus,BLR,2097,22.184996
Belarus,BLR,2098,21.936502
Belarus,BLR,2099,21.68742
Belarus,BLR,2100,21.438581
Belgium,BEL,-10000,0.029326288
Belgium,BEL,-9000,0.044022456
Belgium,BEL,-8000,0.0660502
Belgium,BEL,-7000,0.099075295
Belgium,BEL,-6000,0.099075295
Belgium,BEL,-5000,0.099075295
Belgium,BEL,-4000,0.33025098
Belgium,BEL,-3000,0.66050196
Belgium,BEL,-2000,1.3210039
Belgium,BEL,-1000,3.30251
Belgium,BEL,0,9.9103365
Belgium,BEL,100,10.298976
Belgium,BEL,200,10.702873
Belgium,BEL,300,11.122589
Belgium,BEL,400,11.5587845
Belgium,BEL,500,11.5587845
Belgium,BEL,600,6.935271
Belgium,BEL,700,9.247027
Belgium,BEL,800,9.90753
Belgium,BEL,900,11.5587845
Belgium,BEL,1000,13.21004
Belgium,BEL,1100,19.81506
Belgium,BEL,1200,29.72259
Belgium,BEL,1300,41.281372
Belgium,BEL,1400,26.42008
Belgium,BEL,1500,41.281372
Belgium,BEL,1600,49.537647
Belgium,BEL,1700,57.793922
Belgium,BEL,1710,63.267075
Belgium,BEL,1720,68.74026
Belgium,BEL,1730,74.21344
Belgium,BEL,1740,79.68662
Belgium,BEL,1750,85.159805
Belgium,BEL,1760,90.63296
Belgium,BEL,1770,96.10614
Belgium,BEL,1780,101.57932
Belgium,BEL,1790,107.05251
Belgium,BEL,1800,107.33157
Belgium,BEL,1801,107.62751
Belgium,BEL,1802,107.92427
Belgium,BEL,1803,108.22186
Belgium,BEL,1804,108.52028
Belgium,BEL,1805,108.81949
Belgium,BEL,1806,109.11955
Belgium,BEL,1807,109.42044
Belgium,BEL,1808,109.72213
Belgium,BEL,1809,110.02467
Belgium,BEL,1810,110.328896
Belgium,BEL,1811,110.633095
Belgium,BEL,1812,110.93814
Belgium,BEL,1813,111.24406
Belgium,BEL,1814,111.55079
Belgium,BEL,1815,111.85835
Belgium,BEL,1816,112.16681
Belgium,BEL,1817,112.47609
Belgium,BEL,1818,112.78623
Belgium,BEL,1819,113.23521
Belgium,BEL,1820,113.82467
Belgium,BEL,1821,114.556206
Belgium,BEL,1822,115.43147
Belgium,BEL,1823,116.45211
Belgium,BEL,1824,117.48177
Belgium,BEL,1825,118.52051
Belgium,BEL,1826,119.56846
Belgium,BEL,1827,120.62566
Belgium,BEL,1828,121.69224
Belgium,BEL,1829,122.75902
Belgium,BEL,1830,123.82593
Belgium,BEL,1831,124.89287
Belgium,BEL,1832,125.95984
Belgium,BEL,1833,127.02669
Belgium,BEL,1834,128.10257
Belgium,BEL,1835,129.18758
Belgium,BEL,1836,130.28177
Belgium,BEL,1837,131.38521
Belgium,BEL,1838,132.49802
Belgium,BEL,1839,133.62636
Belgium,BEL,1840,134.77037
Belgium,BEL,1841,135.93028
Belgium,BEL,1842,137.10628
Belgium,BEL,1843,138.29851
Belgium,BEL,1844,139.50113
Belgium,BEL,1845,140.7142
Belgium,BEL,1846,141.93785
Belgium,BEL,1847,143.17209
Belgium,BEL,1848,144.41711
Belgium,BEL,1849,145.60416
Belgium,BEL,1850,146.73236
Belgium,BEL,1851,147.7925
Belgium,BEL,1852,148.79172
Belgium,BEL,1853,149.7291
Belgium,BEL,1854,150.67236
Belgium,BEL,1855,151.62157
Belgium,BEL,1856,152.57675
Belgium,BEL,1857,153.53795
Belgium,BEL,1858,154.50522
Belgium,BEL,1859,155.5071
Belgium,BEL,1860,156.54405
Belgium,BEL,1861,157.61652
Belgium,BEL,1862,158.7249
Belgium,BEL,1863,159.86961
Belgium,BEL,1864,161.02258
Belgium,BEL,1865,162.18388
Belgium,BEL,1866,163.35356
Belgium,BEL,1867,164.53168
Belgium,BEL,1868,165.71826
Belgium,BEL,1869,166.95172
Belgium,BEL,1870,168.2327
Belgium,BEL,1871,169.56183
Belgium,BEL,1872,170.93976
Belgium,BEL,1873,172.36728
Belgium,BEL,1874,173.80667
Belgium,BEL,1875,175.25809
Belgium,BEL,1876,176.72163
Belgium,BEL,1877,178.19739
Belgium,BEL,1878,179.6855
Belgium,BEL,1879,181.2293
Belgium,BEL,1880,182.82965
Belgium,BEL,1881,184.48749
Belgium,BEL,1882,186.2037
Belgium,BEL,1883,187.97916
Belgium,BEL,1884,189.77159
Belgium,BEL,1885,191.58107
Belgium,BEL,1886,193.40782
Belgium,BEL,1887,195.25201
Belgium,BEL,1888,197.11377
Belgium,BEL,1889,199.00076
Belgium,BEL,1890,200.91335
Belgium,BEL,1891,202.85178
Belgium,BEL,1892,204.8164
Belgium,BEL,1893,206.8076
Belgium,BEL,1894,208.81813
Belgium,BEL,1895,210.84822
Belgium,BEL,1896,212.89803
Belgium,BEL,1897,214.96777
Belgium,BEL,1898,217.05763
Belgium,BEL,1899,219.22322
Belgium,BEL,1900,221.46588
Belgium,BEL,1901,223.78696
Belgium,BEL,1902,226.18785
Belgium,BEL,1903,228.66995
Belgium,BEL,1904,231.17926
Belgium,BEL,1905,233.71611
Belgium,BEL,1906,236.28084
Belgium,BEL,1907,238.87367
Belgium,BEL,1908,241.49498
Belgium,BEL,1909,243.63603
Belgium,BEL,1910,245.29121
Belgium,BEL,1911,246.45493
Belgium,BEL,1912,247.12146
Belgium,BEL,1913,247.28503
Belgium,BEL,1914,247.44872
Belgium,BEL,1915,247.61252
Belgium,BEL,1916,247.77638
Belgium,BEL,1917,247.94043
Belgium,BEL,1918,248.1184
Belgium,BEL,1919,248.59534
Belgium,BEL,1920,249.37344
Belgium,BEL,1921,250.45499
Belgium,BEL,1922,251.84218
Belgium,BEL,1923,253.53732
Belgium,BEL,1924,255.24385
Belgium,BEL,1925,256.9619
Belgium,BEL,1926,258.6915
Belgium,BEL,1927,260.43277
Belgium,BEL,1928,262.18573
Belgium,BEL,1929,263.76782
Belgium,BEL,1930,265.17734
Belgium,BEL,1931,266.41248
Belgium,BEL,1932,267.4715
Belgium,BEL,1933,268.35254
Belgium,BEL,1934,269.23648
Belgium,BEL,1935,270.12335
Belgium,BEL,1936,271.01312
Belgium,BEL,1937,271.90585
Belgium,BEL,1938,272.80148
Belgium,BEL,1939,273.70926
Belgium,BEL,1940,274.62918
Belgium,BEL,1941,275.56137
Belgium,BEL,1942,276.5059
Belgium,BEL,1943,277.46277
Belgium,BEL,1944,278.42297
Belgium,BEL,1945,279.38654
Belgium,BEL,1946,280.3534
Belgium,BEL,1947,281.3236
Belgium,BEL,1948,282.29718
Belgium,BEL,1949,283.3852
Belgium,BEL,1950,284.59186
Belgium,BEL,1951,285.85724
Belgium,BEL,1952,287.20743
Belgium,BEL,1953,288.7007
Belgium,BEL,1954,290.23724
Belgium,BEL,1955,291.79294
Belgium,BEL,1956,293.3343
Belgium,BEL,1957,294.97565
Belgium,BEL,1958,296.76758
Belgium,BEL,1959,298.73666
Belgium,BEL,1960,300.60007
Belgium,BEL,1961,302.45068
Belgium,BEL,1962,304.41443
Belgium,BEL,1963,306.31433
Belgium,BEL,1964,308.37787
Belgium,BEL,1965,310.43103
Belgium,BEL,1966,312.25235
Belgium,BEL,1967,313.934
Belgium,BEL,1968,315.3798
Belgium,BEL,1969,316.68384
Belgium,BEL,1970,318.0485
Belgium,BEL,1971,319.2379
Belgium,BEL,1972,320.1734
Belgium,BEL,1973,320.93896
Belgium,BEL,1974,321.5261
Belgium,BEL,1975,321.94437
Belgium,BEL,1976,322.28882
Belgium,BEL,1977,322.7879
Belgium,BEL,1978,323.37558
Belgium,BEL,1979,324.02136
Belgium,BEL,1980,324.73886
Belgium,BEL,1981,325.3195
Belgium,BEL,1982,325.70444
Belgium,BEL,1983,325.9292
Belgium,BEL,1984,326.1092
Belgium,BEL,1985,326.2991
Belgium,BEL,1986,326.51852
Belgium,BEL,1987,326.9204
Belgium,BEL,1988,327.4956
Belgium,BEL,1989,328.15634
Belgium,BEL,1990,328.96198
Belgium,BEL,1991,330.21667
Belgium,BEL,1992,331.7697
Belgium,BEL,1993,333.05588
Belgium,BEL,1994,334.08206
Belgium,BEL,1995,334.78415
Belgium,BEL,1996,335.43503
Belgium,BEL,1997,336.2439
Belgium,BEL,1998,336.96124
Belgium,BEL,1999,337.73715
Belgium,BEL,2000,338.56403
Belgium,BEL,2001,339.72934
Belgium,BEL,2002,341.24762
Belgium,BEL,2003,342.677
Belgium,BEL,2004,344.1644
Belgium,BEL,2005,346.06616
Belgium,BEL,2006,348.36346
Belgium,BEL,2007,350.90787
Belgium,BEL,2008,353.68924
Belgium,BEL,2009,357.0983
Belgium,BEL,2010,361.18295
Belgium,BEL,2011,364.55176
Belgium,BEL,2012,366.8271
Belgium,BEL,2013,368.56924
Belgium,BEL,2014,370.21503
Belgium,BEL,2015,372.36896
Belgium,BEL,2016,374.26367
Belgium,BEL,2017,375.71277
Belgium,BEL,2018,377.43094
Belgium,BEL,2019,379.47894
Belgium,BEL,2020,381.11304
Belgium,BEL,2021,382.1282
Belgium,BEL,2022,384.47202
Belgium,BEL,2023,386.8195
Belgium,BEL,2024,387.67374
Belgium,BEL,2025,388.329
Belgium,BEL,2026,388.85895
Belgium,BEL,2027,389.3211
Belgium,BEL,2028,389.74985
Belgium,BEL,2029,390.14722
Belgium,BEL,2030,390.49335
Belgium,BEL,2031,390.78635
Belgium,BEL,2032,391.05435
Belgium,BEL,2033,391.32233
Belgium,BEL,2034,391.57422
Belgium,BEL,2035,391.79593
